13:29:31.379043 config: drop-rate=0.00, max-delay=0s, seed=1553707771378046500
13:54:08.748472 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:64989, sz=4 is delayed for 390ms
13:54:09.138587 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:64989, sz=4 is delivered
13:54:09.175991 [queue=1] packet #14, 127.0.0.1:64990 -> 127.0.0.1:8007, sz=4 is delayed for 1.41s
13:54:10.586532 [queue=0] packet #14, 127.0.0.1:64990 -> 127.0.0.1:8007, sz=4 is delivered
13:54:10.601449 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:64990, sz=4 is delayed for 450ms
13:54:11.053281 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:64990, sz=4 is delivered
13:54:11.058264 [queue=1] packet #15, 127.0.0.1:64991 -> 127.0.0.1:8007, sz=4 is delayed for 2.91s
13:54:13.969269 [queue=0] packet #15, 127.0.0.1:64991 -> 127.0.0.1:8007, sz=4 is delivered
13:54:13.983237 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:64991, sz=4 is delayed for 570ms
13:54:14.554114 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:64991, sz=4 is delivered
13:54:14.559021 [queue=1] packet #16, 127.0.0.1:64992 -> 127.0.0.1:8007, sz=4 is delayed for 2.94s
13:54:17.500786 [queue=0] packet #16, 127.0.0.1:64992 -> 127.0.0.1:8007, sz=4 is delivered
13:54:17.515727 [queue=1] packet #16, 127.0.0.1:8007 -> 127.0.0.1:64992, sz=4 is delayed for 1.2s
13:54:18.717033 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:64992, sz=4 is delivered
13:54:18.721988 [queue=1] packet #17, 127.0.0.1:64993 -> 127.0.0.1:8007, sz=4 is delayed for 510ms
13:54:19.232473 [queue=0] packet #17, 127.0.0.1:64993 -> 127.0.0.1:8007, sz=4 is delivered
13:54:19.237459 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:64993, sz=4 is delayed for 1.47s
13:54:20.707534 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:64993, sz=4 is delivered
13:54:20.712523 [queue=1] packet #18, 127.0.0.1:64994 -> 127.0.0.1:8007, sz=4 is delayed for 540ms
13:54:21.253904 [queue=0] packet #18, 127.0.0.1:64994 -> 127.0.0.1:8007, sz=4 is delivered
13:54:21.265853 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:64994, sz=4 is delayed for 2.58s
13:54:23.845974 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:64994, sz=4 is delivered
13:54:23.852706 [queue=1] packet #19, 127.0.0.1:52575 -> 127.0.0.1:8007, sz=2 is delayed for 690ms
13:54:24.542892 [queue=0] packet #19, 127.0.0.1:52575 -> 127.0.0.1:8007, sz=2 is delivered
13:57:21.021634 [queue=1] packet #339, 127.0.0.1:49393 -> 127.0.0.1:8007, sz=4 is delayed for 1.47s
13:57:22.491636 [queue=0] packet #339, 127.0.0.1:49393 -> 127.0.0.1:8007, sz=4 is delivered
13:57:22.512355 [queue=1] packet #29, 127.0.0.1:8007 -> 127.0.0.1:49393, sz=4 is delayed for 1.05s
13:57:23.563935 [queue=0] packet #29, 127.0.0.1:8007 -> 127.0.0.1:49393, sz=4 is delivered
13:57:23.572140 [queue=1] packet #89, 127.0.0.1:49394 -> 127.0.0.1:8007, sz=4 is delayed for 2.76s
13:57:23.577137 [queue=2] packet #0, 127.0.0.1:49395 -> 127.0.0.1:8007, sz=1 is delayed for 1.65s
13:57:25.228788 [queue=1] packet #0, 127.0.0.1:49395 -> 127.0.0.1:8007, sz=1 is delivered
13:57:25.252212 [queue=2] packet #0, 127.0.0.1:8007 -> 127.0.0.1:49395, sz=1 is delayed for 1.47s
13:57:26.332293 [queue=1] packet #89, 127.0.0.1:49394 -> 127.0.0.1:8007, sz=4 is delivered
13:57:26.336040 [queue=2] packet #89, 127.0.0.1:8007 -> 127.0.0.1:49394, sz=4 is delayed for 1.11s
13:57:26.723427 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:49395, sz=1 is delivered
13:57:26.730172 [queue=2] packet #1, 127.0.0.1:49396 -> 127.0.0.1:8007, sz=4 is delayed for 1.38s
13:57:27.447903 [queue=1] packet #89, 127.0.0.1:8007 -> 127.0.0.1:49394, sz=4 is delivered
13:57:28.111318 [queue=0] packet #1, 127.0.0.1:49396 -> 127.0.0.1:8007, sz=4 is delivered
13:57:28.116052 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:49396, sz=4 is delayed for 1.32s
13:57:29.438148 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:49396, sz=4 is delivered
13:57:29.443871 [queue=1] packet #2, 127.0.0.1:49397 -> 127.0.0.1:8007, sz=4 is delayed for 1.02s
13:57:30.464745 [queue=0] packet #2, 127.0.0.1:49397 -> 127.0.0.1:8007, sz=4 is delivered
13:57:30.467740 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:49397, sz=4 is delayed for 1.35s
13:57:31.817894 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:49397, sz=4 is delivered
13:57:31.836640 [queue=1] packet #3, 127.0.0.1:49398 -> 127.0.0.1:8007, sz=4 is delayed for 900ms
13:57:32.736777 [queue=0] packet #3, 127.0.0.1:49398 -> 127.0.0.1:8007, sz=4 is delivered
13:57:32.755500 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:49398, sz=4 is delayed for 2.13s
13:57:34.885634 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:49398, sz=4 is delivered
13:57:34.891466 [queue=1] packet #4, 127.0.0.1:49399 -> 127.0.0.1:8007, sz=4 is delayed for 540ms
13:57:35.432475 [queue=0] packet #4, 127.0.0.1:49399 -> 127.0.0.1:8007, sz=4 is delivered
13:57:35.446407 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:49399, sz=4 is delayed for 1.71s
13:57:37.156503 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:49399, sz=4 is delivered
13:57:37.167250 [queue=1] packet #5, 127.0.0.1:59304 -> 127.0.0.1:8007, sz=4 is delayed for 930ms
13:57:38.098267 [queue=0] packet #5, 127.0.0.1:59304 -> 127.0.0.1:8007, sz=4 is delivered
13:57:38.102259 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:59304, sz=4 is delayed for 510ms
13:57:38.613734 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:59304, sz=4 is delivered
13:57:38.647621 [queue=1] packet #6, 127.0.0.1:59305 -> 127.0.0.1:8007, sz=4 is delayed for 2.25s
13:57:40.898360 [queue=0] packet #6, 127.0.0.1:59305 -> 127.0.0.1:8007, sz=4 is delivered
13:57:40.902320 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:59305, sz=4 is delayed for 2.07s
13:57:42.972657 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:59305, sz=4 is delivered
13:57:43.002633 [queue=1] packet #7, 127.0.0.1:51536 -> 127.0.0.1:8007, sz=4 is delayed for 1.32s
13:57:44.323211 [queue=0] packet #7, 127.0.0.1:51536 -> 127.0.0.1:8007, sz=4 is delivered
13:57:44.326115 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:51536, sz=4 is delayed for 2.43s
13:57:46.757218 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:51536, sz=4 is delivered
13:57:46.774957 [queue=1] packet #8, 127.0.0.1:51538 -> 127.0.0.1:8007, sz=4 is delayed for 1.65s
13:57:48.425426 [queue=0] packet #8, 127.0.0.1:51538 -> 127.0.0.1:8007, sz=4 is delivered
13:57:48.439186 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:51538, sz=4 is delayed for 1.8s
13:57:50.239905 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:51538, sz=4 is delivered
13:57:50.276798 [queue=1] packet #9, 127.0.0.1:51539 -> 127.0.0.1:8007, sz=4 is delayed for 0s
13:57:50.276798 [queue=0] packet #9, 127.0.0.1:51539 -> 127.0.0.1:8007, sz=4 is delivered
13:57:50.282783 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:51539, sz=4 is delayed for 720ms
13:57:51.002823 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:51539, sz=4 is delivered
13:57:51.008535 [queue=1] packet #10, 127.0.0.1:51540 -> 127.0.0.1:8007, sz=4 is delayed for 210ms
13:57:51.219299 [queue=0] packet #10, 127.0.0.1:51540 -> 127.0.0.1:8007, sz=4 is delivered
13:57:51.247216 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:51540, sz=4 is delayed for 1.83s
13:57:53.078774 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:51540, sz=4 is delivered
13:57:53.107404 [queue=1] packet #11, 127.0.0.1:51541 -> 127.0.0.1:8007, sz=4 is delayed for 1.32s
13:57:54.427812 [queue=0] packet #11, 127.0.0.1:51541 -> 127.0.0.1:8007, sz=4 is delivered
13:57:54.437542 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:51541, sz=4 is delayed for 1.56s
13:57:55.997855 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:51541, sz=4 is delivered
13:57:56.026760 [queue=1] packet #12, 127.0.0.1:51543 -> 127.0.0.1:8007, sz=4 is delayed for 1.5s
13:57:57.527604 [queue=0] packet #12, 127.0.0.1:51543 -> 127.0.0.1:8007, sz=4 is delivered
13:57:57.538571 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:51543, sz=4 is delayed for 2.79s
13:58:00.330220 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:51543, sz=4 is delivered
13:58:00.335952 [queue=1] packet #13, 127.0.0.1:51544 -> 127.0.0.1:8007, sz=4 is delayed for 300ms
13:58:00.636842 [queue=0] packet #13, 127.0.0.1:51544 -> 127.0.0.1:8007, sz=4 is delivered
13:58:00.652585 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:51544, sz=4 is delayed for 1.53s
13:58:02.183628 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:51544, sz=4 is delivered
13:58:02.187617 [queue=1] packet #14, 127.0.0.1:51545 -> 127.0.0.1:8007, sz=4 is delayed for 90ms
13:58:02.277902 [queue=0] packet #14, 127.0.0.1:51545 -> 127.0.0.1:8007, sz=4 is delivered
13:58:02.290666 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:51545, sz=4 is delayed for 1.11s
13:58:03.401472 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:51545, sz=4 is delivered
13:58:03.422201 [queue=1] packet #15, 127.0.0.1:51546 -> 127.0.0.1:8007, sz=4 is delayed for 1.38s
13:58:04.802639 [queue=0] packet #15, 127.0.0.1:51546 -> 127.0.0.1:8007, sz=4 is delivered
13:58:04.823373 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:51546, sz=4 is delayed for 360ms
13:58:05.183496 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:51546, sz=4 is delivered
13:58:05.189500 [queue=1] packet #16, 127.0.0.1:51547 -> 127.0.0.1:8007, sz=4 is delayed for 1.11s
13:58:06.300092 [queue=0] packet #16, 127.0.0.1:51547 -> 127.0.0.1:8007, sz=4 is delivered
13:58:06.305111 [queue=1] packet #16, 127.0.0.1:8007 -> 127.0.0.1:51547, sz=4 is delayed for 2.01s
13:58:08.315223 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:51547, sz=4 is delivered
13:58:08.337906 [queue=1] packet #17, 127.0.0.1:51548 -> 127.0.0.1:8007, sz=4 is delayed for 1.77s
13:58:10.108297 [queue=0] packet #17, 127.0.0.1:51548 -> 127.0.0.1:8007, sz=4 is delivered
13:58:10.121264 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:51548, sz=4 is delayed for 2.61s
13:58:12.732005 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:51548, sz=4 is delivered
13:58:12.737905 [queue=1] packet #18, 127.0.0.1:51549 -> 127.0.0.1:8007, sz=4 is delayed for 1.41s
13:58:14.148265 [queue=0] packet #18, 127.0.0.1:51549 -> 127.0.0.1:8007, sz=4 is delivered
13:58:14.162258 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:51549, sz=4 is delayed for 360ms
13:58:14.523821 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:51549, sz=4 is delivered
13:58:14.538568 [queue=1] packet #19, 127.0.0.1:51550 -> 127.0.0.1:8007, sz=2 is delayed for 1.38s
13:58:15.918704 [queue=0] packet #19, 127.0.0.1:51550 -> 127.0.0.1:8007, sz=2 is delivered
14:01:24.732916 config: drop-rate=0.10, max-delay=3s, seed=1553709684732916100
14:01:24.733912 router is listening at :3000
14:01:30.454397 [queue=1] packet #626, 127.0.0.1:63119 -> 127.0.0.1:8007, sz=4 is delayed for 210ms
14:01:30.665852 [queue=0] packet #626, 127.0.0.1:63119 -> 127.0.0.1:8007, sz=4 is delivered
14:01:30.692775 [queue=0] packet #880, 127.0.0.1:8007 -> 127.0.0.1:63119, sz=4 is dropped
14:03:06.739963 config: drop-rate=0.00, max-delay=3s, seed=1553709786739963300
14:03:06.740961 router is listening at :3000
14:03:41.744466 [queue=1] packet #804, 127.0.0.1:63602 -> 127.0.0.1:8007, sz=4 is delayed for 1.62s
14:03:43.364544 [queue=0] packet #804, 127.0.0.1:63602 -> 127.0.0.1:8007, sz=4 is delivered
14:03:43.397455 [queue=1] packet #455, 127.0.0.1:63603 -> 127.0.0.1:8007, sz=4 is delayed for 2.94s
14:03:46.338358 [queue=0] packet #455, 127.0.0.1:63603 -> 127.0.0.1:8007, sz=4 is delivered
14:04:07.358838 config: drop-rate=0.00, max-delay=0s, seed=1553709847358838400
14:04:07.359836 router is listening at :3000
14:04:15.231140 [queue=0] packet #810, 127.0.0.1:64302 -> 127.0.0.1:8007, sz=4 is delivered
14:04:15.241114 [queue=0] packet #472, 127.0.0.1:64303 -> 127.0.0.1:8007, sz=4 is delivered
14:04:42.192766 config: drop-rate=0.00, max-delay=3s, seed=1553709882192766000
14:04:42.193732 router is listening at :3000
14:04:47.351435 [queue=1] packet #983, 127.0.0.1:52088 -> 127.0.0.1:8007, sz=4 is delayed for 1.56s
14:04:48.911447 [queue=0] packet #983, 127.0.0.1:52088 -> 127.0.0.1:8007, sz=4 is delivered
14:04:48.928404 [queue=1] packet #514, 127.0.0.1:8007 -> 127.0.0.1:52088, sz=4 is delayed for 330ms
14:04:49.259530 [queue=0] packet #514, 127.0.0.1:8007 -> 127.0.0.1:52088, sz=4 is delivered
14:04:49.279476 [queue=1] packet #710, 127.0.0.1:52089 -> 127.0.0.1:8007, sz=4 is delayed for 690ms
14:04:49.284464 [queue=2] packet #0, 127.0.0.1:52090 -> 127.0.0.1:8007, sz=1 is delayed for 2.88s
14:04:49.970159 [queue=1] packet #710, 127.0.0.1:52089 -> 127.0.0.1:8007, sz=4 is delivered
14:04:49.974150 [queue=2] packet #710, 127.0.0.1:8007 -> 127.0.0.1:52089, sz=4 is delayed for 450ms
14:04:49.979135 [queue=3] packet #171, 127.0.0.1:52091 -> 127.0.0.1:8007, sz=4 is delayed for 390ms
14:04:50.369762 [queue=2] packet #171, 127.0.0.1:52091 -> 127.0.0.1:8007, sz=4 is delivered
14:04:50.391463 [queue=3] packet #556, 127.0.0.1:8007 -> 127.0.0.1:52091, sz=4 is delayed for 180ms
14:04:50.424269 [queue=2] packet #710, 127.0.0.1:8007 -> 127.0.0.1:52089, sz=4 is delivered
14:04:50.571780 [queue=1] packet #556, 127.0.0.1:8007 -> 127.0.0.1:52091, sz=4 is delivered
14:04:50.576764 [queue=2] packet #596, 127.0.0.1:52092 -> 127.0.0.1:8007, sz=4 is delayed for 150ms
14:04:50.578761 [queue=3] packet #0, 127.0.0.1:52093 -> 127.0.0.1:8007, sz=1 is delayed for 2.79s
14:04:50.726992 [queue=2] packet #596, 127.0.0.1:52092 -> 127.0.0.1:8007, sz=4 is delivered
14:04:50.730907 [queue=3] packet #596, 127.0.0.1:8007 -> 127.0.0.1:52092, sz=4 is delayed for 2.73s
14:04:52.165083 [queue=2] packet #0, 127.0.0.1:52090 -> 127.0.0.1:8007, sz=1 is delivered
14:04:52.192773 [queue=3] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52090, sz=1 is delayed for 960ms
14:04:53.153845 [queue=2] packet #0, 127.0.0.1:8007 -> 127.0.0.1:52090, sz=1 is delivered
14:04:53.165561 [queue=3] packet #1, 127.0.0.1:52094 -> 127.0.0.1:8007, sz=4 is delayed for 1.02s
14:04:53.370457 [queue=2] packet #0, 127.0.0.1:52093 -> 127.0.0.1:8007, sz=1 is delivered
14:04:53.462631 [queue=1] packet #596, 127.0.0.1:8007 -> 127.0.0.1:52092, sz=4 is delivered
14:04:54.187742 [queue=0] packet #1, 127.0.0.1:52094 -> 127.0.0.1:8007, sz=4 is delivered
14:04:54.207022 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52094, sz=4 is delayed for 2.52s
14:04:56.728013 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52094, sz=4 is delivered
14:04:56.748989 [queue=1] packet #2, 127.0.0.1:52096 -> 127.0.0.1:8007, sz=4 is delayed for 810ms
14:04:57.559280 [queue=0] packet #2, 127.0.0.1:52096 -> 127.0.0.1:8007, sz=4 is delivered
14:04:57.565034 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52096, sz=4 is delayed for 2.7s
14:05:00.265419 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52096, sz=4 is delivered
14:05:00.278383 [queue=1] packet #3, 127.0.0.1:52097 -> 127.0.0.1:8007, sz=4 is delayed for 2.88s
14:05:03.159084 [queue=0] packet #3, 127.0.0.1:52097 -> 127.0.0.1:8007, sz=4 is delivered
14:05:03.177820 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52097, sz=4 is delayed for 2.49s
14:05:05.668731 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52097, sz=4 is delivered
14:05:05.686413 [queue=1] packet #4, 127.0.0.1:52098 -> 127.0.0.1:8007, sz=4 is delayed for 390ms
14:05:06.077268 [queue=0] packet #4, 127.0.0.1:52098 -> 127.0.0.1:8007, sz=4 is delivered
14:05:06.087236 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:52098, sz=4 is delayed for 2.88s
14:05:08.967545 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:52098, sz=4 is delivered
14:05:08.972527 [queue=1] packet #5, 127.0.0.1:52099 -> 127.0.0.1:8007, sz=4 is delayed for 900ms
14:05:09.873663 [queue=0] packet #5, 127.0.0.1:52099 -> 127.0.0.1:8007, sz=4 is delivered
14:05:09.878376 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:52099, sz=4 is delayed for 1.35s
14:05:11.228410 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:52099, sz=4 is delivered
14:05:11.234394 [queue=1] packet #6, 127.0.0.1:52100 -> 127.0.0.1:8007, sz=4 is delayed for 720ms
14:05:11.956272 [queue=0] packet #6, 127.0.0.1:52100 -> 127.0.0.1:8007, sz=4 is delivered
14:05:11.973229 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:52100, sz=4 is delayed for 1.86s
14:05:13.833218 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:52100, sz=4 is delivered
14:05:13.842194 [queue=1] packet #7, 127.0.0.1:52101 -> 127.0.0.1:8007, sz=4 is delayed for 1.8s
14:05:15.643396 [queue=0] packet #7, 127.0.0.1:52101 -> 127.0.0.1:8007, sz=4 is delivered
14:05:15.648085 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:52101, sz=4 is delayed for 990ms
14:05:16.638289 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:52101, sz=4 is delivered
14:05:16.644023 [queue=1] packet #8, 127.0.0.1:52102 -> 127.0.0.1:8007, sz=4 is delayed for 2.34s
14:05:18.984152 [queue=0] packet #8, 127.0.0.1:52102 -> 127.0.0.1:8007, sz=4 is delivered
14:05:18.999874 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:52102, sz=4 is delayed for 60ms
14:05:19.060806 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:52102, sz=4 is delivered
14:05:19.066534 [queue=1] packet #9, 127.0.0.1:52103 -> 127.0.0.1:8007, sz=4 is delayed for 1.2s
14:05:20.267172 [queue=0] packet #9, 127.0.0.1:52103 -> 127.0.0.1:8007, sz=4 is delivered
14:05:20.271916 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:52103, sz=4 is delayed for 960ms
14:05:20.580966 [queue=2] packet #1, 127.0.0.1:52104 -> 127.0.0.1:8007, sz=4 is delayed for 720ms
14:05:21.232596 [queue=1] packet #9, 127.0.0.1:8007 -> 127.0.0.1:52103, sz=4 is delivered
14:05:21.253501 [queue=2] packet #10, 127.0.0.1:52105 -> 127.0.0.1:8007, sz=4 is delayed for 630ms
14:05:21.302371 [queue=1] packet #1, 127.0.0.1:52104 -> 127.0.0.1:8007, sz=4 is delivered
14:05:21.883930 [queue=0] packet #10, 127.0.0.1:52105 -> 127.0.0.1:8007, sz=4 is delivered
14:05:21.888926 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:52105, sz=4 is delayed for 1.32s
14:05:23.209867 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:52105, sz=4 is delivered
14:05:23.241569 [queue=1] packet #11, 127.0.0.1:52106 -> 127.0.0.1:8007, sz=4 is delayed for 2.19s
14:05:25.432161 [queue=0] packet #11, 127.0.0.1:52106 -> 127.0.0.1:8007, sz=4 is delivered
14:05:25.436895 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:52106, sz=4 is delayed for 420ms
14:05:25.858713 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:52106, sz=4 is delivered
14:05:25.884448 [queue=1] packet #12, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=4 is delayed for 1.38s
14:05:27.264728 [queue=0] packet #12, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=4 is delivered
14:05:27.279484 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:52107, sz=4 is delayed for 2.79s
14:05:30.070141 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:52107, sz=4 is delivered
14:05:30.074901 [queue=1] packet #13, 127.0.0.1:52108 -> 127.0.0.1:8007, sz=4 is delayed for 870ms
14:05:30.947016 [queue=0] packet #13, 127.0.0.1:52108 -> 127.0.0.1:8007, sz=4 is delivered
14:05:30.962741 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:52108, sz=4 is delayed for 1.95s
14:05:32.913567 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:52108, sz=4 is delivered
14:05:32.931484 [queue=1] packet #14, 127.0.0.1:52109 -> 127.0.0.1:8007, sz=4 is delayed for 990ms
14:05:33.923324 [queue=0] packet #14, 127.0.0.1:52109 -> 127.0.0.1:8007, sz=4 is delivered
14:05:33.937294 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:52109, sz=4 is delayed for 2.1s
14:05:36.037412 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:52109, sz=4 is delivered
14:05:36.042178 [queue=1] packet #15, 127.0.0.1:52110 -> 127.0.0.1:8007, sz=4 is delayed for 1.05s
14:05:37.093621 [queue=0] packet #15, 127.0.0.1:52110 -> 127.0.0.1:8007, sz=4 is delivered
14:05:37.107578 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:52110, sz=4 is delayed for 1.71s
14:05:38.817613 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:52110, sz=4 is delivered
14:05:38.829580 [queue=1] packet #16, 127.0.0.1:57345 -> 127.0.0.1:8007, sz=4 is delayed for 540ms
14:05:39.369957 [queue=0] packet #16, 127.0.0.1:57345 -> 127.0.0.1:8007, sz=4 is delivered
14:05:39.374940 [queue=1] packet #16, 127.0.0.1:8007 -> 127.0.0.1:57345, sz=4 is delayed for 1.29s
14:05:40.665042 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:57345, sz=4 is delivered
14:05:40.683987 [queue=1] packet #17, 127.0.0.1:59877 -> 127.0.0.1:8007, sz=4 is delayed for 90ms
14:05:40.774426 [queue=0] packet #17, 127.0.0.1:59877 -> 127.0.0.1:8007, sz=4 is delivered
14:05:40.778418 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:59877, sz=4 is delayed for 2.82s
14:05:43.598689 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:59877, sz=4 is delivered
14:05:43.604675 [queue=1] packet #18, 127.0.0.1:59878 -> 127.0.0.1:8007, sz=4 is delayed for 1.47s
14:05:45.075182 [queue=0] packet #18, 127.0.0.1:59878 -> 127.0.0.1:8007, sz=4 is delivered
14:05:45.087148 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:59878, sz=4 is delayed for 2.64s
14:05:47.728205 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:59878, sz=4 is delivered
14:05:47.746948 [queue=1] packet #19, 127.0.0.1:59880 -> 127.0.0.1:8007, sz=2 is delayed for 540ms
14:05:48.287072 [queue=0] packet #19, 127.0.0.1:59880 -> 127.0.0.1:8007, sz=2 is delivered
14:05:50.584259 [queue=1] packet #2, 127.0.0.1:59881 -> 127.0.0.1:8007, sz=4 is delayed for 990ms
14:05:51.574785 [queue=0] packet #2, 127.0.0.1:59881 -> 127.0.0.1:8007, sz=4 is delivered
14:05:51.589538 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:59881, sz=4 is delayed for 2.82s
14:05:54.409653 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:59881, sz=4 is delivered
14:05:54.412647 [queue=1] packet #3, 127.0.0.1:59882 -> 127.0.0.1:8007, sz=4 is delayed for 2.88s
14:05:57.292791 [queue=0] packet #3, 127.0.0.1:59882 -> 127.0.0.1:8007, sz=4 is delivered
14:05:57.308533 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:59882, sz=4 is delayed for 720ms
14:05:58.028762 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:59882, sz=4 is delivered
14:05:58.038534 [queue=1] packet #4, 127.0.0.1:59884 -> 127.0.0.1:8007, sz=4 is delayed for 1.08s
14:05:59.119554 [queue=0] packet #4, 127.0.0.1:59884 -> 127.0.0.1:8007, sz=4 is delivered
14:05:59.142752 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:59884, sz=4 is delayed for 2.01s
14:06:01.152952 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:59884, sz=4 is delivered
14:06:01.160740 [queue=1] packet #5, 127.0.0.1:59885 -> 127.0.0.1:8007, sz=4 is delayed for 2.31s
14:06:03.472234 [queue=0] packet #5, 127.0.0.1:59885 -> 127.0.0.1:8007, sz=4 is delivered
14:06:03.486204 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:59885, sz=4 is delayed for 2.28s
14:06:05.766791 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:59885, sz=4 is delivered
